Seq.ID	Subtype	Type
NC_009641.5331418.p01	Other_major_facilitator_superfamily_transporter	multidrug
YP_001419960	Other_major_facilitator_superfamily_transporter	multidrug
YP_001486998	Other_major_facilitator_superfamily_transporter	multidrug
ZP_03053667	Other_major_facilitator_superfamily_transporter	multidrug
CAB12101	Other_major_facilitator_superfamily_transporter	multidrug
WP_000136147.1	pmrA	multidrug
CP000675.2.gene499.p01	pmrA	multidrug
gi|395126416|emb|CCD04599.1|	pmrA	multidrug
gi|395129523|emb|CCD07754.1|	pmrA	multidrug
gi|499248639|ref|WP_010946179.1|	pmrA	multidrug
gi|505257731|ref|WP_015444833.1|	pmrA	multidrug
gi|652967258|ref|WP_027220230.1|	pmrA	multidrug
gb|AAG08375.1|ARO:3004038|Pseudomonas	Pseudomonas aeruginosa emrE	multidrug
gb|BAJ09383.1|ARO:3003046|qacA	qacA	multidrug
YP_536864	qacA	multidrug
gb|ADP36409.1|ARO:3003730|Bifidobacteria	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	mupirocin
gb|CAA53189|ARO:3000521|mupA	mupA	mupirocin
gb|AEY83581|ARO:3000510|mupB	mupB	mupirocin
AF170880.4.gene1.p01	novA	novobiocin
gi|1011069317|ref|WP_062010695.1|	novA	novobiocin
gi|1011969930|ref|WP_062776015.1|	novA	novobiocin
gi|1033151784|ref|WP_064457526.1|	novA	novobiocin
gi|1033217078|gb|OAR27197.1|	novA	novobiocin
gi|1045390184|ref|WP_065479071.1|	novA	novobiocin
gi|490068471|ref|WP_003970646.1|	novA	novobiocin
gi|493394434|ref|WP_006350564.1|	novA	novobiocin
gi|496018010|ref|WP_008742581.1|	novA	novobiocin
gi|497748188|ref|WP_010062372.1|	novA	novobiocin
gi|501350226|ref|WP_012381861.1|	novA	novobiocin
gi|503923650|ref|WP_014157644.1|	novA	novobiocin
gi|505389066|ref|WP_015576168.1|	novA	novobiocin
gi|505420018|ref|WP_015607120.1|	novA	novobiocin
gi|516574297|ref|WP_017949361.1|	novA	novobiocin
gi|516795764|ref|WP_018105258.1|	novA	novobiocin
gi|517347347|ref|WP_018522839.1|	novA	novobiocin
gi|517381192|ref|WP_018555350.1|	novA	novobiocin
gi|517787730|ref|WP_018957938.1|	novA	novobiocin
gi|558888514|ref|WP_023543283.1|	novA	novobiocin
gi|639148059|ref|WP_024490169.1|	novA	novobiocin
gi|639892676|ref|WP_024755698.1|	novA	novobiocin
gi|648667297|ref|WP_026359044.1|	novA	novobiocin
gi|655401130|ref|WP_028800283.1|	novA	novobiocin
gi|655413091|ref|WP_028811890.1|	novA	novobiocin
gi|662129758|ref|WP_030081404.1|	novA	novobiocin
gi|662175949|ref|WP_030118884.1|	novA	novobiocin
gi|662754041|ref|WP_030125200.1|	novA	novobiocin
gi|663155409|ref|WP_030194633.1|	novA	novobiocin
gi|663286402|ref|WP_030292859.1|	novA	novobiocin
gi|663330365|ref|WP_030329892.1|	novA	novobiocin
gi|663342223|ref|WP_030341347.1|	novA	novobiocin
gi|663350985|ref|WP_030349761.1|	novA	novobiocin
gi|664042835|ref|WP_030582300.1|	novA	novobiocin
gi|664085850|ref|WP_030624018.1|	novA	novobiocin
gi|664100597|ref|WP_030638327.1|	novA	novobiocin
gi|664170108|ref|WP_030704355.1|	novA	novobiocin
gi|664180077|ref|WP_030714054.1|	novA	novobiocin
gi|664194237|ref|WP_030727956.1|	novA	novobiocin
gi|664244930|ref|WP_030776974.1|	novA	novobiocin
gi|664304639|ref|WP_030834011.1|	novA	novobiocin
gi|664317010|ref|WP_030845774.1|	novA	novobiocin
gi|664352659|ref|WP_030880307.1|	novA	novobiocin
gi|664395661|ref|WP_030922045.1|	novA	novobiocin
gi|664458452|ref|WP_030980047.1|	novA	novobiocin
gi|664538723|ref|WP_031054357.1|	novA	novobiocin
gi|664556405|ref|WP_031071225.1|	novA	novobiocin
gi|664579989|ref|WP_031094015.1|	novA	novobiocin
gi|695842130|ref|WP_032755430.1|	novA	novobiocin
gi|695865802|ref|WP_032778631.1|	novA	novobiocin
gi|695887424|ref|WP_032788534.1|	novA	novobiocin
gi|695891735|ref|WP_032792824.1|	novA	novobiocin
gi|702897513|ref|WP_033300957.1|	novA	novobiocin
gi|739906046|ref|WP_037756452.1|	novA	novobiocin
gi|748767925|ref|WP_040019608.1|	novA	novobiocin
gi|754608317|ref|WP_041998010.1|	novA	novobiocin
gi|759527374|ref|WP_043247487.1|	novA	novobiocin
gi|764446018|ref|WP_044369325.1|	novA	novobiocin
gi|772774655|ref|WP_045322518.1|	novA	novobiocin
gi|799286378|ref|WP_045936958.1|	novA	novobiocin
gi|817122037|ref|WP_046494699.1|	novA	novobiocin
gi|827013130|ref|WP_047175495.1|	novA	novobiocin
gi|860594225|ref|WP_048475168.1|	novA	novobiocin
gi|913055317|ref|WP_050357634.1|	novA	novobiocin
gi|917127754|ref|WP_051734466.1|	novA	novobiocin
gi|917155568|ref|WP_051762280.1|	novA	novobiocin
gi|917166849|ref|WP_051773561.1|	novA	novobiocin
gi|917172177|ref|WP_051778889.1|	novA	novobiocin
gi|917203192|ref|WP_051809904.1|	novA	novobiocin
gi|917229923|ref|WP_051836635.1|	novA	novobiocin
gi|919568551|ref|WP_052871170.1|	novA	novobiocin
gi|921231571|ref|WP_053176464.1|	novA	novobiocin
gi|926286457|ref|WP_053623344.1|	novA	novobiocin
gi|926294973|ref|WP_053631154.1|	novA	novobiocin
gi|926345639|ref|WP_053677539.1|	novA	novobiocin
gi|926351744|ref|WP_053683383.1|	novA	novobiocin
gi|926356413|ref|WP_053687351.1|	novA	novobiocin
gi|926376632|ref|WP_053705806.1|	novA	novobiocin
gi|926400371|ref|WP_053728483.1|	novA	novobiocin
gi|928900436|ref|WP_053931243.1|	novA	novobiocin
gi|930482089|ref|WP_054228897.1|	novA	novobiocin
gi|943896259|ref|WP_055534530.1|	novA	novobiocin
gi|943909899|ref|WP_055545300.1|	novA	novobiocin
gi|943938624|ref|WP_055567802.1|	novA	novobiocin
gi|944009777|ref|WP_055601444.1|	novA	novobiocin
gi|944152509|ref|WP_055644808.1|	novA	novobiocin
gi|944470764|ref|WP_055701183.1|	novA	novobiocin
gi|947982677|ref|WP_056642336.1|	novA	novobiocin
gi|948040364|ref|WP_056699531.1|	novA	novobiocin
gi|948137056|ref|WP_056795395.1|	novA	novobiocin
gi|951183771|ref|WP_057661487.1|	novA	novobiocin
gi|953808775|ref|WP_058042812.1|	novA	novobiocin
gi|985844137|ref|WP_060895163.1|	novA	novobiocin
gi|987887954|ref|WP_060953374.1|	novA	novobiocin
gb|AAC75271.1|ARO:3003952|yojI	microcin efflux pumu gene yojI	Other peptide antibiotics
P52393	thiostrepton resistance gene tsnR	Other peptide antibiotics
AAB17875	thiostrepton resistance gene tsnR	Other peptide antibiotics
P18644	thiostrepton resistance gene tsnR	Other peptide antibiotics
ZP_04606269	thiostrepton resistance gene tsnR	Other peptide antibiotics
P18623	viomycin phosphotransferase	Other peptide antibiotics
AAP92507	viomycin phosphotransferase	Other peptide antibiotics
gi|1033150958|ref|WP_064456700.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|663147958|ref|WP_030188010.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|663341660|ref|WP_030340787.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|664192077|ref|WP_030725808.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|664200959|ref|WP_030734469.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|664302674|ref|WP_030832078.1|	viomycin phosphotransferase	Other peptide antibiotics
gi|926287601|ref|WP_053624488.1|	viomycin phosphotransferase	Other peptide antibiotics
gb|APB03219.1|ARO:3003986|TaeA	TaeA	Pleuromutilin (Tiamulin) 
gb|AAF94731.1|ARO:3004364|almG	almG	polymyxin
gb|AAG06942.1|ARO:3002985|arnA	arnA	polymyxin
A1ADA7	arnA	polymyxin
A7ZP73	arnA	polymyxin
A8A2C2	arnA	polymyxin
AAC75315	arnA	polymyxin
B1LLK9	arnA	polymyxin
B7LM76	arnA	polymyxin
B7N5M0	arnA	polymyxin
B7NNT4	arnA	polymyxin
gi|1002387632|ref|WP_061375456.1|	arnA	polymyxin
gi|1002393246|ref|WP_061378420.1|	arnA	polymyxin
gi|1002397390|ref|WP_061380650.1|	arnA	polymyxin
gi|1002399350|ref|WP_061382108.1|	arnA	polymyxin
gi|1002400092|ref|WP_061382849.1|	arnA	polymyxin
gi|323171937|gb|EFZ57581.1|	arnA	polymyxin
gi|333002624|gb|EGK22184.1|	arnA	polymyxin
gi|335574535|gb|EGM60853.1|	arnA	polymyxin
gi|353570208|gb|EHC34541.1|	arnA	polymyxin
gi|353572511|gb|EHC36136.1|	arnA	polymyxin
gi|391269153|gb|EIQ28065.1|	arnA	polymyxin
gi|391316952|gb|EIQ74337.1|	arnA	polymyxin
gi|446571408|ref|WP_000648754.1|	arnA	polymyxin
gi|446571412|ref|WP_000648758.1|	arnA	polymyxin
gi|446571414|ref|WP_000648760.1|	arnA	polymyxin
gi|446571418|ref|WP_000648764.1|	arnA	polymyxin
gi|446571420|ref|WP_000648766.1|	arnA	polymyxin
gi|446571422|ref|WP_000648768.1|	arnA	polymyxin
gi|446571423|ref|WP_000648769.1|	arnA	polymyxin
gi|446571424|ref|WP_000648770.1|	arnA	polymyxin
gi|446571426|ref|WP_000648772.1|	arnA	polymyxin
gi|446571430|ref|WP_000648776.1|	arnA	polymyxin
gi|446782978|ref|WP_000860234.1|	arnA	polymyxin
gi|446782981|ref|WP_000860237.1|	arnA	polymyxin
gi|446782998|ref|WP_000860254.1|	arnA	polymyxin
gi|446783005|ref|WP_000860261.1|	arnA	polymyxin
gi|446783006|ref|WP_000860262.1|	arnA	polymyxin
gi|446783007|ref|WP_000860263.1|	arnA	polymyxin
gi|446783015|ref|WP_000860271.1|	arnA	polymyxin
gi|446783018|ref|WP_000860274.1|	arnA	polymyxin
gi|446783020|ref|WP_000860276.1|	arnA	polymyxin
gi|446783023|ref|WP_000860279.1|	arnA	polymyxin
gi|446783024|ref|WP_000860280.1|	arnA	polymyxin
gi|446783025|ref|WP_000860281.1|	arnA	polymyxin
gi|446783027|ref|WP_000860283.1|	arnA	polymyxin
gi|446783028|ref|WP_000860284.1|	arnA	polymyxin
gi|446783029|ref|WP_000860285.1|	arnA	polymyxin
gi|446783030|ref|WP_000860286.1|	arnA	polymyxin
gi|446783033|ref|WP_000860289.1|	arnA	polymyxin
gi|446783037|ref|WP_000860293.1|	arnA	polymyxin
gi|446783041|ref|WP_000860297.1|	arnA	polymyxin
gi|446783043|ref|WP_000860299.1|	arnA	polymyxin
gi|446783044|ref|WP_000860300.1|	arnA	polymyxin
gi|446783048|ref|WP_000860304.1|	arnA	polymyxin
gi|446783051|ref|WP_000860307.1|	arnA	polymyxin
gi|446783052|ref|WP_000860308.1|	arnA	polymyxin
gi|446783055|ref|WP_000860311.1|	arnA	polymyxin
gi|446783057|ref|WP_000860313.1|	arnA	polymyxin
gi|446783059|ref|WP_000860315.1|	arnA	polymyxin
gi|446783062|ref|WP_000860318.1|	arnA	polymyxin
gi|485729239|ref|WP_001357227.1|	arnA	polymyxin
gi|485735942|ref|WP_001363173.1|	arnA	polymyxin
gi|485748040|ref|WP_001374292.1|	arnA	polymyxin
gi|485762984|ref|WP_001388084.1|	arnA	polymyxin
gi|485765720|ref|WP_001390431.1|	arnA	polymyxin
gi|485773738|ref|WP_001397534.1|	arnA	polymyxin
gi|485791732|ref|WP_001413583.1|	arnA	polymyxin
gi|485852961|ref|WP_001455099.1|	arnA	polymyxin
gi|485862078|ref|WP_001461267.1|	arnA	polymyxin
gi|485887052|ref|WP_001480569.1|	arnA	polymyxin
gi|485888634|ref|WP_001481719.1|	arnA	polymyxin
gi|485892789|ref|WP_001484727.1|	arnA	polymyxin
gi|485945193|ref|WP_001493217.1|	arnA	polymyxin
gi|485946442|ref|WP_001494321.1|	arnA	polymyxin
gi|485952513|ref|WP_001497707.1|	arnA	polymyxin
gi|485999050|ref|WP_001501316.1|	arnA	polymyxin
gi|486011172|ref|WP_001502581.1|	arnA	polymyxin
gi|486157188|ref|WP_001520903.1|	arnA	polymyxin
gi|486158791|ref|WP_001522461.1|	arnA	polymyxin
gi|486161502|ref|WP_001525103.1|	arnA	polymyxin
gi|486163839|ref|WP_001527347.1|	arnA	polymyxin
gi|486175290|ref|WP_001535462.1|	arnA	polymyxin
gi|486180651|ref|WP_001537811.1|	arnA	polymyxin
gi|486183605|ref|WP_001539159.1|	arnA	polymyxin
gi|486204199|ref|WP_001551384.1|	arnA	polymyxin
gi|486207170|ref|WP_001553222.1|	arnA	polymyxin
gi|486230724|ref|WP_001559497.1|	arnA	polymyxin
gi|486242253|ref|WP_001561727.1|	arnA	polymyxin
gi|486269586|ref|WP_001567765.1|	arnA	polymyxin
gi|486275155|ref|WP_001569041.1|	arnA	polymyxin
gi|486297079|ref|WP_001574734.1|	arnA	polymyxin
gi|486319159|ref|WP_001581318.1|	arnA	polymyxin
gi|486325978|ref|WP_001583164.1|	arnA	polymyxin
gi|486327523|ref|WP_001583708.1|	arnA	polymyxin
gi|486340299|ref|WP_001587252.1|	arnA	polymyxin
gi|486351774|ref|WP_001590422.1|	arnA	polymyxin
gi|486356316|ref|WP_001592400.1|	arnA	polymyxin
gi|486385683|ref|WP_001600222.1|	arnA	polymyxin
gi|486392102|ref|WP_001603016.1|	arnA	polymyxin
gi|486404556|ref|WP_001607766.1|	arnA	polymyxin
gi|486408016|ref|WP_001609182.1|	arnA	polymyxin
gi|486422571|ref|WP_001613499.1|	arnA	polymyxin
gi|486426243|ref|WP_001614922.1|	arnA	polymyxin
gi|487043224|ref|WP_001625339.1|	arnA	polymyxin
gi|487138644|ref|WP_001630041.1|	arnA	polymyxin
gi|487189937|ref|WP_001631608.1|	arnA	polymyxin
gi|487359712|ref|WP_001634830.1|	arnA	polymyxin
gi|487365279|ref|WP_001639677.1|	arnA	polymyxin
gi|487367794|ref|WP_001641971.1|	arnA	polymyxin
gi|487371591|ref|WP_001645328.1|	arnA	polymyxin
gi|487375894|ref|WP_001649055.1|	arnA	polymyxin
gi|487383418|ref|WP_001655580.1|	arnA	polymyxin
gi|487390082|ref|WP_001661543.1|	arnA	polymyxin
gi|487404627|ref|WP_001672953.1|	arnA	polymyxin
gi|487411471|ref|WP_001679154.1|	arnA	polymyxin
gi|487415681|ref|WP_001683081.1|	arnA	polymyxin
gi|487441379|ref|WP_001689836.1|	arnA	polymyxin
gi|487501904|ref|WP_001704583.1|	arnA	polymyxin
gi|487541569|ref|WP_001712816.1|	arnA	polymyxin
gi|487567178|ref|WP_001718557.1|	arnA	polymyxin
gi|487571888|ref|WP_001720337.1|	arnA	polymyxin
gi|487575645|ref|WP_001721607.1|	arnA	polymyxin
gi|487582841|ref|WP_001723732.1|	arnA	polymyxin
gi|487601151|ref|WP_001731206.1|	arnA	polymyxin
gi|487613526|ref|WP_001735490.1|	arnA	polymyxin
gi|487629674|ref|WP_001739115.1|	arnA	polymyxin
gi|487633470|ref|WP_001740535.1|	arnA	polymyxin
gi|487676134|ref|WP_001761182.1|	arnA	polymyxin
gi|487679889|ref|WP_001764755.1|	arnA	polymyxin
gi|489117806|ref|WP_003027650.1|	arnA	polymyxin
gi|489931383|ref|WP_003834702.1|	arnA	polymyxin
gi|490001987|ref|WP_003904926.1|	arnA	polymyxin
gi|490019288|ref|WP_003921799.1|	arnA	polymyxin
gi|490116465|ref|WP_004017051.1|	arnA	polymyxin
gi|507079934|ref|WP_016150692.1|	arnA	polymyxin
gi|507083067|ref|WP_016153816.1|	arnA	polymyxin
gi|507086291|ref|WP_016157032.1|	arnA	polymyxin
gi|510912082|ref|WP_016233390.1|	arnA	polymyxin
gi|510921449|ref|WP_016242282.1|	arnA	polymyxin
gi|510924105|ref|WP_016244890.1|	arnA	polymyxin
gi|510927091|ref|WP_016247806.1|	arnA	polymyxin
gi|521134726|ref|WP_020437465.1|	arnA	polymyxin
gi|538464605|ref|WP_021000543.1|	arnA	polymyxin
gi|545158707|ref|WP_021513733.1|	arnA	polymyxin
gi|545169940|ref|WP_021524378.1|	arnA	polymyxin
gi|545231858|ref|WP_021531464.1|	arnA	polymyxin
gi|545232529|ref|WP_021532097.1|	arnA	polymyxin
gi|545241141|ref|WP_021539942.1|	arnA	polymyxin
gi|545259383|ref|WP_021554162.1|	arnA	polymyxin
gi|545266912|ref|WP_021557970.1|	arnA	polymyxin
gi|545286461|ref|WP_021569515.1|	arnA	polymyxin
gi|545288391|ref|WP_021571368.1|	arnA	polymyxin
gi|545292701|ref|WP_021573537.1|	arnA	polymyxin
gi|545295454|ref|WP_021575742.1|	arnA	polymyxin
gi|545297533|ref|WP_021577738.1|	arnA	polymyxin
gi|546183294|ref|WP_021823865.1|	arnA	polymyxin
gi|550713000|ref|WP_022645909.1|	arnA	polymyxin
gi|553941003|ref|WP_023147955.1|	arnA	polymyxin
gi|554958544|ref|WP_023203571.1|	arnA	polymyxin
gi|554961629|ref|WP_023206204.1|	arnA	polymyxin
gi|555219549|ref|WP_023212356.1|	arnA	polymyxin
gi|555228426|ref|WP_023216189.1|	arnA	polymyxin
gi|555249394|ref|WP_023233016.1|	arnA	polymyxin
gi|555257621|ref|WP_023240315.1|	arnA	polymyxin
gi|555268185|ref|WP_023249615.1|	arnA	polymyxin
gi|555286822|ref|WP_023261408.1|	arnA	polymyxin
gi|555592548|ref|WP_023278441.1|	arnA	polymyxin
gi|556423169|ref|WP_023308121.1|	arnA	polymyxin
gi|556511646|ref|WP_023356525.1|	arnA	polymyxin
gi|566138963|ref|WP_024009177.1|	arnA	polymyxin
gi|567972683|ref|WP_024044380.1|	arnA	polymyxin
gi|583082565|ref|WP_024155124.1|	arnA	polymyxin
gi|583239275|ref|WP_024157240.1|	arnA	polymyxin
gi|585342394|ref|WP_024224020.1|	arnA	polymyxin
gi|585344840|ref|WP_024226462.1|	arnA	polymyxin
gi|585349942|ref|WP_024231556.1|	arnA	polymyxin
gi|585361940|ref|WP_024243532.1|	arnA	polymyxin
gi|685229372|ref|WP_031601992.1|	arnA	polymyxin
gi|692979871|ref|WP_032170064.1|	arnA	polymyxin
gi|692987530|ref|WP_032176461.1|	arnA	polymyxin
gi|692993298|ref|WP_032181011.1|	arnA	polymyxin
gi|692997842|ref|WP_032184680.1|	arnA	polymyxin
gi|693000074|ref|WP_032186576.1|	arnA	polymyxin
gi|693024424|ref|WP_032201428.1|	arnA	polymyxin
gi|693029841|ref|WP_032205568.1|	arnA	polymyxin
gi|693056305|ref|WP_032224194.1|	arnA	polymyxin
gi|693056672|ref|WP_032224529.1|	arnA	polymyxin
gi|693074684|ref|WP_032237896.1|	arnA	polymyxin
gi|693091574|ref|WP_032250070.1|	arnA	polymyxin
gi|693109437|ref|WP_032262032.1|	arnA	polymyxin
gi|693134486|ref|WP_032277929.1|	arnA	polymyxin
gi|693137562|ref|WP_032280005.1|	arnA	polymyxin
gi|693139602|ref|WP_032281254.1|	arnA	polymyxin
gi|693142320|ref|WP_032282771.1|	arnA	polymyxin
gi|693143950|ref|WP_032283827.1|	arnA	polymyxin
gi|693150848|ref|WP_032288236.1|	arnA	polymyxin
gi|693163692|ref|WP_032298102.1|	arnA	polymyxin
gi|693171092|ref|WP_032303433.1|	arnA	polymyxin
gi|693176262|ref|WP_032306615.1|	arnA	polymyxin
gi|693213284|ref|WP_032331774.1|	arnA	polymyxin
gi|693226710|ref|WP_032340892.1|	arnA	polymyxin
gi|693233527|ref|WP_032345243.1|	arnA	polymyxin
gi|696369048|ref|WP_032944060.1|	arnA	polymyxin
gi|696375142|ref|WP_032949690.1|	arnA	polymyxin
gi|723045111|ref|WP_033545426.1|	arnA	polymyxin
gi|723045457|ref|WP_033545686.1|	arnA	polymyxin
gi|727765250|ref|WP_033869730.1|	arnA	polymyxin
gi|735685540|ref|WP_034173220.1|	arnA	polymyxin
gi|740518232|ref|WP_038346815.1|	arnA	polymyxin
gi|742838554|ref|WP_038988609.1|	arnA	polymyxin
gi|746476198|ref|WP_039514283.1|	arnA	polymyxin
gi|754613472|ref|WP_042002901.1|	arnA	polymyxin
gi|754729661|ref|WP_042099375.1|	arnA	polymyxin
gi|754842619|ref|WP_042204136.1|	arnA	polymyxin
gi|757781454|ref|WP_043000038.1|	arnA	polymyxin
gi|757799830|ref|WP_043017032.1|	arnA	polymyxin
gi|763190161|ref|WP_044067345.1|	arnA	polymyxin
gi|763332114|ref|WP_044190481.1|	arnA	polymyxin
gi|765458296|ref|WP_044714032.1|	arnA	polymyxin
gi|765471235|ref|WP_044720736.1|	arnA	polymyxin
gi|851899656|ref|WP_048211088.1|	arnA	polymyxin
gi|851912779|ref|WP_048215868.1|	arnA	polymyxin
gi|851917461|ref|WP_048217311.1|	arnA	polymyxin
gi|851921592|ref|WP_048217907.1|	arnA	polymyxin
gi|851928593|ref|WP_048220996.1|	arnA	polymyxin
gi|851935911|ref|WP_048224705.1|	arnA	polymyxin
gi|851965596|ref|WP_048234849.1|	arnA	polymyxin
gi|851981245|ref|WP_048240645.1|	arnA	polymyxin
gi|920043689|ref|WP_052939451.1|	arnA	polymyxin
Q0T2M8	arnA	polymyxin
Q32DT3	arnA	polymyxin
Q83QT8	arnA	polymyxin
Q8FFM1	arnA	polymyxin
YP_002115369	arnA	polymyxin
YP_002271667	arnA	polymyxin
YP_002329903	arnA	polymyxin
YP_002398630	arnA	polymyxin
YP_002850217	arnA	polymyxin
YP_311196	arnA	polymyxin
YP_408684	arnA	polymyxin
YP_670193	arnA	polymyxin
ZP_02901868	arnA	polymyxin
ZP_03028356	arnA	polymyxin
ZP_03049119	arnA	polymyxin
ZP_03065589	arnA	polymyxin
ZP_03075977	arnA	polymyxin
ZP_04005119	arnA	polymyxin
gb|BAE78116.1|ARO:3003576|eptA	eptA	polymyxin
AIT43666.1	ICR-Mc	polymyxin
EGE18576.1	ICR-Mc	polymyxin
gb|WP_082741435.1|ARO:3004569|ICR-Mo	ICR-Mo	polymyxin
AME01623.1	ICR-Mo	polymyxin
sp|A0A0R6L508|MCR1_ECOLX	mcr-1.1	polymyxin
gb|ASK49940.1|ARO:3004506|MCR-1.10	mcr-1.10	polymyxin
gb|ATM29809.1|ARO:3004688|MCR-1.11	mcr-1.11	polymyxin
gb|BBB21811.1|ARO:3004689|MCR-1.12	mcr-1.12	polymyxin
gb|AVM85874.1|ARO:3004690|MCR-1.13	mcr-1.13	polymyxin
WP_065274078.1	mcr-1.2	polymyxin
WP_077064885.1	mcr-1.3	polymyxin
WP_076611062.1	mcr-1.4	polymyxin
gb|APM84488.1|ARO:3004685|MCR-1.5	mcr-1.5	polymyxin
ARX60875.1	mcr-1.5	polymyxin
WP_077248208.1	mcr-1.6	polymyxin
WP_085562392.1	mcr-1.7	polymyxin
WP_085562407.1	mcr-1.8	polymyxin
ASK38392.2	mcr-1.9	polymyxin
gb|SBV31106.1|ARO:3004110|MCR-2	mcr-2.1	polymyxin
ASK49941.1	mcr-2.2	polymyxin
WP_039026394.1	mcr-3.1	polymyxin
gb|ATQ63376.1|ARO:3004504|MCR-3.10	mcr-3.10	polymyxin
gb|AUN87920.1|ARO:3004500|MCR-3.11	mcr-3.11	polymyxin
gb|AVZ47168.1|ARO:3004693|MCR-3.12	mcr-3.12	polymyxin
WP_065801616.1	mcr-3.19	polymyxin
gb|OYN70668.1|ARO:3004511|MCR-3.2	mcr-3.2	polymyxin
WP_087879616.1	mcr-3.20	polymyxin
gb|ASU10319.1|ARO:3004662|MCR-3.3	mcr-3.3	polymyxin
WP_065804663.1	mcr-3.4	polymyxin
ASU04896.1	mcr-3.5	polymyxin
gb|AST36140.1|ARO:3004503|MCR-3.6	mcr-3.6	polymyxin
gb|AST36141.1|ARO:3004510|MCR-3.7	mcr-3.7	polymyxin
gb|AST36143.1|ARO:3004509|MCR-3.8	mcr-3.8	polymyxin
gb|AST36144.1|ARO:3004508|MCR-3.9	mcr-3.9	polymyxin
ASR73329.1	mcr-4.1	polymyxin
gb|AVK94777.1|ARO:3004694|MCR-4.2	mcr-4.2	polymyxin
gb|AUI38915.1|ARO:3004695|MCR-4.3	mcr-4.3	polymyxin
gb|AVK94779.1|ARO:3004696|MCR-4.4	mcr-4.4	polymyxin
gb|AVK94778.1|ARO:3004697|MCR-4.5	mcr-4.5	polymyxin
ASK40562.1	mcr-5.1	polymyxin
gb|AVM85875.1|ARO:3004698|MCR-5.2	mcr-5.2	polymyxin
ASK49942.1	mcr-6.1	polymyxin
gb|AUR80098.1|ARO:3004517|MCR-7.1	mcr-7.1	polymyxin
gb|AVX52225.1|ARO:3004516|MCR-8	mcr-8.1	polymyxin
gb|WP_001572373.1|ARO:3004684|MCR-9	mcr-9.1	polymyxin
gb|BAG33043.1|ARO:3003920|pgpB	pgpB	polymyxin
gb|AAC75314.1|ARO:3003578|pmrF	pmrF	polymyxin
gb|AAC75089.1|ARO:3003577|ugd	ugd	polymyxin
gi|1515097|emb|CAA68909.1|	puromycin resistance protein	puromycin
P13249	puromycin resistance protein	puromycin
P42670	puromycin resistance protein	puromycin
WP_000345069.1	Acinetobacter baumannii AbaQ	quinolone
gb|AAC43550.1|ARO:3003967|lrfA	lfrA	quinolone
YP_002633439	norA	quinolone
ZP_03612813	norA	quinolone
YP_187949	norA	quinolone
AAA16158	norA	quinolone
BAA36484	norA	quinolone
CAF21854	norA	quinolone
gi|1002472131|ref|WP_061388932.1|	norA	quinolone
gi|1002473411|ref|WP_061389367.1|	norA	quinolone
gi|1005414506|ref|WP_061641648.1|	norA	quinolone
gi|1005555116|ref|WP_061653345.1|	norA	quinolone
gi|1005595863|ref|WP_061683938.1|	norA	quinolone
gi|1005596165|ref|WP_061684055.1|	norA	quinolone
gi|1006151081|ref|WP_061733222.1|	norA	quinolone
gi|1006153481|ref|WP_061733745.1|	norA	quinolone
gi|1006156024|ref|WP_061734510.1|	norA	quinolone
gi|1006161692|ref|WP_061736104.1|	norA	quinolone
gi|1006162857|ref|WP_061736375.1|	norA	quinolone
gi|1006167861|ref|WP_061737364.1|	norA	quinolone
gi|1006168127|ref|WP_061737405.1|	norA	quinolone
gi|1006171094|ref|WP_061738168.1|	norA	quinolone
gi|1006171300|ref|WP_061738209.1|	norA	quinolone
gi|1006173119|ref|WP_061738785.1|	norA	quinolone
gi|1006176510|ref|WP_061739475.1|	norA	quinolone
gi|1006176696|ref|WP_061739505.1|	norA	quinolone
gi|1006178693|ref|WP_061739892.1|	norA	quinolone
gi|1006181405|ref|WP_061740532.1|	norA	quinolone
gi|1006183167|ref|WP_061740869.1|	norA	quinolone
gi|1006220359|ref|WP_061745393.1|	norA	quinolone
gi|1006695136|ref|WP_061822033.1|	norA	quinolone
gi|1006721058|ref|WP_061822374.1|	norA	quinolone
gi|1006759846|ref|WP_061823785.1|	norA	quinolone
gi|1007092170|ref|WP_061843129.1|	norA	quinolone
gi|1031779476|ref|WP_064126793.1|	norA	quinolone
gi|1031780141|ref|WP_064127334.1|	norA	quinolone
gi|1031783230|ref|WP_064129610.1|	norA	quinolone
gi|1031794099|ref|WP_064134851.1|	norA	quinolone
gi|1031811552|ref|WP_064140995.1|	norA	quinolone
gi|313655620|gb|EFS19365.1|	norA	quinolone
gi|379992994|gb|EIA14443.1|	norA	quinolone
gi|446498633|ref|WP_000576487.1|	norA	quinolone
gi|446964014|ref|WP_001041270.1|	norA	quinolone
gi|446964017|ref|WP_001041273.1|	norA	quinolone
gi|446964020|ref|WP_001041276.1|	norA	quinolone
gi|446964022|ref|WP_001041278.1|	norA	quinolone
gi|446964023|ref|WP_001041279.1|	norA	quinolone
gi|446964025|ref|WP_001041281.1|	norA	quinolone
gi|446964026|ref|WP_001041282.1|	norA	quinolone
