Tag	SARG.Seq.ID	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S
	gi|477451291|gb|ENH14582.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|486030393|ref|WP_001504858.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|486158330|ref|WP_001522010.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|486772027|ref|WP_001620939.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|487083638|ref|WP_001626312.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|519089602|ref|WP_020245477.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|544581398|ref|WP_021038195.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|545247348|ref|WP_021545804.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|545269171|ref|WP_021559594.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|545270984|ref|WP_021560805.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|545287298|ref|WP_021570298.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|545297915|ref|WP_021578120.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|554963910|ref|WP_023208234.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|555228127|ref|WP_023215954.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|555285275|ref|WP_023260141.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|556423560|ref|WP_023308495.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|585365886|ref|WP_024247470.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|653702776|ref|WP_027662663.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|692988893|ref|WP_032177673.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|692994857|ref|WP_032182216.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693018597|ref|WP_032197292.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693055084|ref|WP_032223202.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693079149|ref|WP_032241520.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693090341|ref|WP_032249281.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693109128|ref|WP_032261806.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|693161604|ref|WP_032296651.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|727765868|ref|WP_033870271.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|742941673|ref|WP_039026304.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|745769100|ref|WP_039065325.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|754616285|ref|WP_042005109.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|754650824|ref|WP_042034967.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|754718028|ref|WP_042091741.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|754720184|ref|WP_042093261.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	gi|785583464|ref|WP_045717496.1|	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	gi|920285098|ref|WP_052976036.1|	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	NC_002695.1.915390.p01	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	NC_011595.7060598.p01	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	NP_709488	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	NP_756491	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	Q0SYP9	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_001451669	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_002295271	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_002331481	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_002385033	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_312344	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_405598	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	YP_671782	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	ZP_02901234	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	ZP_03000297	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	ZP_03031860	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	ZP_03044893	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	ZP_03063399	multidrug	multidrug__mdtL	mdtL	Efflux pump			Yes	Yes	Yes
	AE016830.1.gene1786.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	AE016830.1.gene424.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	CP001581.1.gene725.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	CP003583.1.gene510.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	NC_002951.3237948.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	NC_002951.3238155.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	NC_009641.5331418.p01	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	YP_001419960	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	YP_001486998	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	ZP_03053667	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	CAB12101	multidrug	multidrug__Other_major_facilitator_superfamily_transporter	Other_major_facilitator_superfamily_transporter	Efflux pump			Yes	Yes	Yes
	WP_000136147.1	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	CP000675.2.gene499.p01	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gi|395126416|emb|CCD04599.1|	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gi|395129523|emb|CCD07754.1|	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gi|499248639|ref|WP_010946179.1|	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gi|505257731|ref|WP_015444833.1|	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gi|652967258|ref|WP_027220230.1|	multidrug	multidrug__pmrA	pmrA	Efflux pump			Yes	Yes	Yes
	gb|AAG08375.1|ARO:3004038|Pseudomonas	multidrug	multidrug__Pseudomonas aeruginosa emrE	Pseudomonas aeruginosa emrE	Efflux pump			Yes	Yes	Yes
	gb|BAJ09383.1|ARO:3003046|qacA	multidrug	multidrug__qacA	qacA	Efflux pump			Yes	Yes	Yes
	YP_536864	multidrug	multidrug__qacA	qacA	Efflux pump			Yes	Yes	Yes
	gb|ADP36409.1|ARO:3003730|Bifidobacteria	mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes
	gb|CAA53189|ARO:3000521|mupA	mupirocin	mupirocin__mupA	mupA	Antibiotic target alteration			Yes	Yes	Yes
	gb|AEY83581|ARO:3000510|mupB	mupirocin	mupirocin__mupB	mupB	Antibiotic target alteration			Yes	Yes	Yes
	AF170880.4.gene1.p01	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|1011069317|ref|WP_062010695.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|1011969930|ref|WP_062776015.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|1033151784|ref|WP_064457526.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|1033217078|gb|OAR27197.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|1045390184|ref|WP_065479071.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|490068471|ref|WP_003970646.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|493394434|ref|WP_006350564.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|496018010|ref|WP_008742581.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|497748188|ref|WP_010062372.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|501350226|ref|WP_012381861.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|503923650|ref|WP_014157644.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|505389066|ref|WP_015576168.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|505420018|ref|WP_015607120.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|516574297|ref|WP_017949361.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|516795764|ref|WP_018105258.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|517347347|ref|WP_018522839.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|517381192|ref|WP_018555350.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|517787730|ref|WP_018957938.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|558888514|ref|WP_023543283.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|639148059|ref|WP_024490169.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|639892676|ref|WP_024755698.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|648667297|ref|WP_026359044.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|655401130|ref|WP_028800283.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|655413091|ref|WP_028811890.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|662129758|ref|WP_030081404.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|662175949|ref|WP_030118884.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|662754041|ref|WP_030125200.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|663155409|ref|WP_030194633.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|663286402|ref|WP_030292859.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|663330365|ref|WP_030329892.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|663342223|ref|WP_030341347.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|663350985|ref|WP_030349761.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664042835|ref|WP_030582300.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664085850|ref|WP_030624018.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664100597|ref|WP_030638327.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664170108|ref|WP_030704355.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664180077|ref|WP_030714054.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664194237|ref|WP_030727956.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664244930|ref|WP_030776974.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664304639|ref|WP_030834011.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664317010|ref|WP_030845774.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664352659|ref|WP_030880307.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664395661|ref|WP_030922045.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664458452|ref|WP_030980047.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664538723|ref|WP_031054357.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664556405|ref|WP_031071225.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|664579989|ref|WP_031094015.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|695842130|ref|WP_032755430.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|695865802|ref|WP_032778631.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|695887424|ref|WP_032788534.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|695891735|ref|WP_032792824.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|702897513|ref|WP_033300957.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|739906046|ref|WP_037756452.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|748767925|ref|WP_040019608.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|754608317|ref|WP_041998010.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|759527374|ref|WP_043247487.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|764446018|ref|WP_044369325.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|772774655|ref|WP_045322518.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|799286378|ref|WP_045936958.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|817122037|ref|WP_046494699.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|827013130|ref|WP_047175495.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|860594225|ref|WP_048475168.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|913055317|ref|WP_050357634.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917127754|ref|WP_051734466.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917155568|ref|WP_051762280.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917166849|ref|WP_051773561.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917172177|ref|WP_051778889.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917203192|ref|WP_051809904.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|917229923|ref|WP_051836635.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|919568551|ref|WP_052871170.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|921231571|ref|WP_053176464.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926286457|ref|WP_053623344.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926294973|ref|WP_053631154.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926345639|ref|WP_053677539.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926351744|ref|WP_053683383.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926356413|ref|WP_053687351.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926376632|ref|WP_053705806.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|926400371|ref|WP_053728483.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|928900436|ref|WP_053931243.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|930482089|ref|WP_054228897.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|943896259|ref|WP_055534530.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|943909899|ref|WP_055545300.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|943938624|ref|WP_055567802.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|944009777|ref|WP_055601444.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|944152509|ref|WP_055644808.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|944470764|ref|WP_055701183.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|947982677|ref|WP_056642336.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|948040364|ref|WP_056699531.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|948137056|ref|WP_056795395.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|951183771|ref|WP_057661487.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|953808775|ref|WP_058042812.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|985844137|ref|WP_060895163.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gi|987887954|ref|WP_060953374.1|	novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gb|AAC75271.1|ARO:3003952|yojI	other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	P52393	other_peptide_antibiotics	other_peptide_antibiotics__thiostrepton resistance gene tsnR	thiostrepton resistance gene tsnR	Antibiotic target alteration			Yes	Yes	Yes
	AAB17875	other_peptide_antibiotics	other_peptide_antibiotics__thiostrepton resistance gene tsnR	thiostrepton resistance gene tsnR	Antibiotic target alteration			Yes	Yes	Yes
	P18644	other_peptide_antibiotics	other_peptide_antibiotics__thiostrepton resistance gene tsnR	thiostrepton resistance gene tsnR	Antibiotic target alteration			Yes	Yes	Yes
	ZP_04606269	other_peptide_antibiotics	other_peptide_antibiotics__thiostrepton resistance gene tsnR	thiostrepton resistance gene tsnR	Antibiotic target alteration			Yes	Yes	Yes
	P18623	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	AAP92507	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|1033150958|ref|WP_064456700.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|663147958|ref|WP_030188010.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|663341660|ref|WP_030340787.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|664192077|ref|WP_030725808.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|664200959|ref|WP_030734469.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|664302674|ref|WP_030832078.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gi|926287601|ref|WP_053624488.1|	other_peptide_antibiotics	other_peptide_antibiotics__viomycin phosphotransferase	viomycin phosphotransferase	Enzymatic inactivation			Yes	Yes	Yes
	gb|APB03219.1|ARO:3003986|TaeA	pleuromutilin_tiamulin	pleuromutilin_tiamulin__TaeA	TaeA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes
	gb|AAF94731.1|ARO:3004364|almG	polymyxin	polymyxin__almG	almG	Antibiotic target alteration			Yes	Yes	Yes
	gb|AAG06942.1|ARO:3002985|arnA	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	A1ADA7	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	A7ZP73	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	A8A2C2	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	AAC75315	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	B1LLK9	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	B7LM76	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	B7N5M0	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	B7NNT4	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|1002387632|ref|WP_061375456.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|1002393246|ref|WP_061378420.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|1002397390|ref|WP_061380650.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|1002399350|ref|WP_061382108.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|1002400092|ref|WP_061382849.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|323171937|gb|EFZ57581.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
	gi|333002624|gb|EGK22184.1|	polymyxin	polymyxin__arnA	arnA	Antibiotic target alteration			Yes	Yes	Yes
