Tag	SARG.Seq.ID	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S
multicomponent system	gi|486252230|ref|WP_001564384.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|486311240|ref|WP_001578558.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|487690837|ref|WP_001775069.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|510912424|ref|WP_016233732.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|510923351|ref|WP_016244136.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545230232|ref|WP_021529938.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545247888|ref|WP_021546291.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545259502|ref|WP_021554223.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545285852|ref|WP_021568926.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545298014|ref|WP_021578218.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545300138|ref|WP_021579975.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|554684122|ref|WP_023184036.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|585364694|ref|WP_024246281.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|585375643|ref|WP_024257193.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|643436320|ref|WP_025210113.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|650091297|gb|KDU12832.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|723112106|ref|WP_033557598.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|723113974|ref|WP_033558791.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|723119734|ref|WP_033561980.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|727400916|ref|WP_033810957.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|740511722|ref|WP_038341525.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|740611645|ref|WP_038397166.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|742911716|ref|WP_039021433.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|745766563|ref|WP_039063697.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|749012546|ref|WP_040071761.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|754653900|ref|WP_042037551.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|754690819|ref|WP_042068768.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|754723362|ref|WP_042095437.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|764452215|ref|WP_044372543.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|765472015|ref|WP_044721456.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|766963854|ref|WP_044861831.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|766974849|ref|WP_044866795.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|803562607|ref|WP_046076420.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|803576054|ref|WP_046082052.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|806452652|ref|WP_046123164.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|823638391|ref|WP_047085413.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|823647219|ref|WP_047091175.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|835597458|ref|WP_047577891.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|835654500|ref|WP_047601980.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|835794844|ref|WP_047660504.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|835807469|ref|WP_047663945.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|851957997|ref|WP_048231701.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|895860834|ref|WP_048971036.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|896035711|ref|WP_049091836.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|903599518|emb|CSG56379.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|915673589|ref|WP_050869051.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|921969829|ref|WP_053263379.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|921980600|ref|WP_053271887.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|921981514|ref|WP_053272605.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|921983697|ref|WP_053274397.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|928821630|ref|WP_053882393.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|928832503|ref|WP_053889253.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|928833976|ref|WP_053890407.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|928855248|ref|WP_053901614.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|935618129|ref|WP_054472880.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|935667920|ref|WP_054495375.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|949798405|ref|WP_057108582.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|979424107|ref|WP_059320519.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|979588572|ref|WP_059340812.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|984670524|ref|WP_060773951.1|	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_290715	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_709857	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_756938	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001460870	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001465586	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001572361	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002295654	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002331863	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002385298	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002394085	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002400591	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_410370	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_672170	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_691420	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03002705	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03030547	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03064581	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	P32715	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ACB17069	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|323171508|gb|EFZ57154.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|331067220|gb|EGI38628.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|333011104|gb|EGK30518.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|447197874|ref|WP_001275130.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|447197906|ref|WP_001275162.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|447197955|ref|WP_001275211.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|447197967|ref|WP_001275223.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545161813|ref|WP_021516674.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545161961|ref|WP_021516817.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545168047|ref|WP_021522583.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545230555|ref|WP_021530214.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545231255|ref|WP_021530875.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545235242|ref|WP_021534594.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545235907|ref|WP_021535235.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545239202|ref|WP_021538207.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545240861|ref|WP_021539663.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545242743|ref|WP_021541510.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545262088|ref|WP_021555845.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545264458|ref|WP_021557438.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545269220|ref|WP_021559623.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545269972|ref|WP_021560171.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545272128|ref|WP_021561419.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545275698|ref|WP_021563013.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545277545|ref|WP_021564792.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545286715|ref|WP_021569750.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545288529|ref|WP_021571502.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545290357|ref|WP_021573013.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545292605|ref|WP_021573478.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545298013|ref|WP_021578217.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545299543|ref|WP_021579426.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|545301439|ref|WP_021581233.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|692980155|ref|WP_032170292.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|693076173|ref|WP_032239078.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|693100241|ref|WP_032255739.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|693136529|ref|WP_032279295.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|903572323|emb|CSR65384.1|	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_290714	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_709856	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	NP_756937	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001460869	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001465585	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_001726874	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002331862	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002389553	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002394084	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002400590	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002410376	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002415222	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_002806276	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_312992	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_410369	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_672169	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	YP_691421	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03002663	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03030545	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03064513	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ZP_03069403	multidrug	multidrug__mdtO	mdtO	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	P32714	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	AAC43174	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	ACB17556	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|377856087|gb|EHU20948.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533199|ref|WP_000610545.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533200|ref|WP_000610546.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533202|ref|WP_000610548.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533203|ref|WP_000610549.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533204|ref|WP_000610550.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533207|ref|WP_000610553.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533209|ref|WP_000610555.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533212|ref|WP_000610558.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533217|ref|WP_000610563.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533218|ref|WP_000610564.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533219|ref|WP_000610565.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533220|ref|WP_000610566.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533224|ref|WP_000610570.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533225|ref|WP_000610571.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533227|ref|WP_000610573.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533229|ref|WP_000610575.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533231|ref|WP_000610577.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533235|ref|WP_000610581.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533236|ref|WP_000610582.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533237|ref|WP_000610583.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533239|ref|WP_000610585.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533242|ref|WP_000610588.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533244|ref|WP_000610590.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533247|ref|WP_000610593.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533249|ref|WP_000610595.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533250|ref|WP_000610596.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533253|ref|WP_000610599.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533256|ref|WP_000610602.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533259|ref|WP_000610605.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533260|ref|WP_000610606.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533267|ref|WP_000610613.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533272|ref|WP_000610618.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533273|ref|WP_000610619.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533275|ref|WP_000610621.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446533276|ref|WP_000610622.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|446988020|ref|WP_001065276.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|485730083|ref|WP_001358036.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
multicomponent system	gi|485749823|ref|WP_001375868.1|	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes
